question,ground_truth,answer,num_contexts,rouge_l,semantic_similarity,ctx_question_sim,ctx_ground_truth_sim,best_ctx_question_sim,best_ctx_gt_sim
What day was the Super Bowl played on?,"[""February 7, 2016"", ""February 7"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The Super Bowl played on February 7, 2016, at Levi's Stadium in Santa Clara, California.",3,0.7222222222222222,0.8351045019812758,0.6469683386173096,0.6056724594474177,0.7001890327031289,0.6990725920348252
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",Answer: The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.,3,0.9803921568627451,0.9855708789466776,0.7127205338222519,0.6005457833013307,0.8272429064774242,0.7355961981224083
What venue did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The Super Bowl took place at Levi's Stadium in San Francisco, California, which was awarded the game by NFL owners at their spring meetings in Boston on May 21, 2013. The stadium opened in 2014 and is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX took place in San Diego in 1985.",3,0.25,0.7391849140966023,0.6759469525018463,0.604575962024586,0.6849113872720738,0.6990725920348252
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The question does not require any context to answer as it is a straightforward question with no additional information needed. The answer is ""San Francisco Bay Area"" (the San Francisco Bay Area is where the game took place).",3,0.2033898305084746,0.522468324908283,0.693214336720807,0.4444942571583342,0.7278866566797008,0.5387458791672294
"If Roman numerals were used, what would Super Bowl 50 have been called?","[""Super Bowl L"", ""L"", ""As this was the 50th Super Bowl, the league emphasized the \""golden anniversary\"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as \""Super Bowl L\""), so that the logo could prominently feature the Arabic numerals 50.""]","Based on the context provided, the question is based only on the context provided. The answer to the question is ""Super Bowl 50"" (Arabic numerals) instead of ""Super Bowl L"" (Roman numerals).",3,0.25,0.7561512127144445,0.6991429575874939,0.8245437185269413,0.7319415524786013,0.9843818986906254
Super Bowl 50 decided the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The question is based on the context provided, which is the Super Bowl 50 game between the Denver Broncos and Carolina Panthers.",3,0.22727272727272727,0.6502178263618148,0.6833882572118598,0.6789738713726319,0.7385243907103387,0.827775729158545
What year did the Denver Broncos secure a Super Bowl title for the third time?,"[""2015"", ""2016"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The Denver Broncos secured their third Super Bowl title for the season in which they defeated the Carolina Panthers in the NFC Championship Game, finishing with a 12-4 record and denying the New England Patriots a chance to defend their title from Super Bowl XLIX.",3,0.14925373134328357,0.5056921390694064,0.6600366597025958,0.4777224085085541,0.6688805878842327,0.5289857542506563
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The question asks for the answer to the given context, which is Super Bowl 50 taking place in San Francisco Bay Area at Santa Clara, California.",3,0.42553191489361697,0.4944193541386968,0.693214336720807,0.4444942571583342,0.7278866566797008,0.5387458791672294
What stadium did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The stadium that hosted Super Bowl 50 was Levi's Stadium in San Francisco Bay Area, California.",3,0.5405405405405405,0.6762123035711464,0.6898962019278408,0.604575962024586,0.6981227380612255,0.6990725920348252
What was the final score of Super Bowl 50? ,"[""24–10"", ""24–10"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The final score of Super Bowl 50 was 24-10 in favor of the Denver Broncos.,3,0.15,0.666173103884624,0.6670829674313793,0.6023434915139783,0.7933504803924099,0.7355961981224083
"What month, day and year did Super Bowl 50 take place? ","[""February 7, 2016"", ""February 7, 2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.7906976744186046,0.7577110399561245,0.6572256693638695,0.4759208657076746,0.6957248793709707,0.5791989071401984
What year was Super Bowl 50?,"[""2015"", ""2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.8837209302325582,0.7901110323604902,0.6979245617191566,0.3826668000099742,0.8099525676382813,0.5387458791672294
What team was the AFC champion?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The AFC champion was the Denver Broncos, who defeated the New England Patriots 20-18 in the AFC Championship Game to advance to Super Bowl 54.",3,0.4000000000000001,0.7855661107519845,0.5767238999500878,0.6322291641290193,0.5952888678675744,0.7149881627643444
What team was the NFC champion?,"[""Carolina Panthers"", ""Carolina Panthers"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The Panthers, who finished the regular season with a 15–1 record and were named the NFL Most Valuable Player (MVP), became the NFC champion.",3,0.16326530612244897,0.6027386012558307,0.6146196857475327,0.6122976004325151,0.6253398820239853,0.7149881627643444
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",Answer: The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.,3,0.9803921568627451,0.9855708789466776,0.7127205338222519,0.6005457833013307,0.8272429064774242,0.7355961981224083
Super Bowl 50 determined the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The question is based on the given context, which only mentions that Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.",3,0.7857142857142858,0.9279090471689212,0.6832894570754449,0.6789738713726319,0.7334906779128685,0.827775729158545
Which team won Super Bowl 50.,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","Answer based on the context provided:

Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season, but it is not mentioned in the question. The Super Bowl is a different event that takes place annually and is not related to the NFL or any specific team's performance during the regular season.",3,0.2045454545454545,0.527205475270069,0.7264944857568438,0.6005457833013307,0.7716697392127096,0.7355961981224083
Where was Super Bowl 50 held?,"[""Santa Clara, California."", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 was held at Levi's Stadium in the San Francisco Bay Area, which opened in 2014.",3,0.5128205128205129,0.7027499013092996,0.7079077987917404,0.5158787606725502,0.7407102507405353,0.6990725920348252
The name of the NFL championship game is?,"[""Super Bowl"", ""Super Bowl"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]",The question does not require additional context based on the given material. Answering the question based only on the provided context would be inaccurate as it would not take into account any additional information or context that may have been mentioned in the given material.,3,0.08955223880597016,0.018222160442225577,0.555059762595094,0.6169390259070672,0.5623076939767934,0.782485333886796
What 2015 NFL team one the AFC playoff?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The 2015 American Football Conference (AFC) champion was the Denver Broncos, who defeated the Carolina Panthers in the Super Bowl to earn their third Super Bowl title.",3,0.7307692307692308,0.8411623256721662,0.5333798163044924,0.6014147484648564,0.5538318708414034,0.7355961981224083
