question,ground_truth,answer,num_contexts,rouge_l,semantic_similarity,ctx_question_sim,ctx_ground_truth_sim,best_ctx_question_sim,best_ctx_gt_sim
What day was the Super Bowl played on?,"[""February 7, 2016"", ""February 7"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," The Super Bowl 50 was played on February 7, 2016.",5,0.4615384615384615,0.7058202843025583,0.6126782252905377,0.6400153444084431,0.735935045222427,0.7526589046408031
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The Denver Broncos won Super Bowl 50.,5,0.4444444444444445,0.800566178376628,0.7001985067977646,0.7451376296521206,0.7946758081674402,0.8264151816431968
What venue did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area, Santa Clara, California.",5,0.6315789473684211,0.78955627489224,0.6611837182099556,0.5418408480255708,0.7828271144645255,0.7276593994914727
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 took place in Santa Clara, California, specifically at Levi's Stadium.",5,0.2666666666666667,0.7773672718814587,0.6677685067575224,0.5748233461754312,0.80747132253631,0.7276593994914727
"If Roman numerals were used, what would Super Bowl 50 have been called?","[""Super Bowl L"", ""L"", ""As this was the 50th Super Bowl, the league emphasized the \""golden anniversary\"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as \""Super Bowl L\""), so that the logo could prominently feature the Arabic numerals 50.""]"," If Roman numerals had been used, Super Bowl 50 would have been called ""Super Bowl L"".",5,0.3157894736842105,0.8151213385588696,0.6281380027717709,0.6795096691897242,0.7275887340918511,0.8240328837211541
Super Bowl 50 decided the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]", Super Bowl 50 decided the NFL champion for the 2015 season.,5,0.5454545454545455,0.9264815494725086,0.699366798212086,0.7278409539098812,0.8360155374015953,0.8853491069063091
What year did the Denver Broncos secure a Super Bowl title for the third time?,"[""2015"", ""2016"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]", The Denver Broncos secured a Super Bowl title for the third time in 2016.,5,0.2222222222222222,0.644967273343798,0.7336000242676068,0.7049858459432149,0.773620480787269,0.8853491069063091
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 took place in Santa Clara, California, specifically at Levi's Stadium.",5,0.2666666666666667,0.7773672718814587,0.6677685067575224,0.5748233461754312,0.80747132253631,0.7276593994914727
What stadium did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",5,0.6666666666666666,0.7898014797000595,0.6669036624038466,0.5403213969154712,0.7991707716377509,0.7276593994914727
What was the final score of Super Bowl 50? ,"[""24–10"", ""24–10"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The final score of Super Bowl 50 was Denver Broncos 24 and Carolina Panthers 10.,5,0.25,0.8498457285235094,0.6963989164049329,0.6930875461657419,0.799383748613654,0.7982009869177926
"What month, day and year did Super Bowl 50 take place? ","[""February 7, 2016"", ""February 7, 2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 took place on February 7, 2016.",5,0.5,0.69993906416445,0.6580813326428974,0.5397975874468367,0.7867671756187564,0.7276593994914727
What year was Super Bowl 50?,"[""2015"", ""2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 was played on February 7, 2016.",5,0.4,0.7055945428395246,0.6896949787181583,0.5397975874468367,0.7898379780809264,0.7276593994914727
What team was the AFC champion?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The AFC champion for Super Bowl 50 was the Denver Broncos.,5,0.3076923076923077,0.8009827843487128,0.6653870842071019,0.7824405169324968,0.699467447694477,0.8264151816431968
What team was the NFC champion?,"[""Carolina Panthers"", ""Carolina Panthers"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The NFC champion was the Carolina Panthers.,5,0.4444444444444445,0.7455603611241847,0.6498479499867013,0.7601259909447768,0.7081332571278133,0.8264151816431968
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The Denver Broncos won Super Bowl 50.,5,0.4444444444444445,0.800566178376628,0.7001985067977646,0.7451376296521206,0.7946758081674402,0.8264151816431968
Super Bowl 50 determined the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]", The NFL champion for the 2015 season was determined in Super Bowl 50.,5,0.375,0.9372760926943974,0.697626738480597,0.7322813687462078,0.8393856840630892,0.8853491069063091
Which team won Super Bowl 50.,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The team that won Super Bowl 50 was the Denver Broncos.,5,0.3076923076923077,0.7894103158439748,0.7045560325488983,0.7825970274845949,0.7941259020027275,0.8264151816431968
Where was Super Bowl 50 held?,"[""Santa Clara, California."", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]"," Super Bowl 50 was held at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",5,0.717948717948718,0.7848174720547196,0.6659140853924168,0.5418408480255708,0.8062445530462536,0.7276593994914727
The name of the NFL championship game is?,"[""Super Bowl"", ""Super Bowl"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]", The name of the NFL championship game is Super Bowl 50.,5,0.3076923076923077,0.8992834801047954,0.6730370635099162,0.7164201207026915,0.773589476902105,0.8853491069063091
What 2015 NFL team one the AFC playoff?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]", The 2015 NFL team that won the AFC playoffs was the Denver Broncos.,5,0.2666666666666667,0.7741111395844883,0.6393035323289304,0.7513673695489149,0.675472513580883,0.8264151816431968
