question,ground_truth,answer,num_contexts,rouge_l,semantic_similarity,ctx_question_sim,ctx_ground_truth_sim,best_ctx_question_sim,best_ctx_gt_sim
What seed was the Carolina Panthers?,number one,"I think there may be a mistake here!

There is no mention of seeds or the Carolina Panthers in this text. It appears to be a sentence fragment about a university, with ""St."" and ""University"" possibly referring to Saint University. There's no connection to the Carolina Panthers, which are a professional American football team.

So, I must answer: there is no seed mentioned that was the Carolina Panthers!",3,0.0,0.4357662682438869,0.7314744397153229,0.47996406891653026,0.7361238642679848,0.49149103093371554
Which team in Super Bowl 50 had a 15-1 record?,Carolina Panthers,"According to the context, it was the Carolina Panthers who had a 15-1 record.",3,0.25,0.6308584593895323,0.7061196438353673,0.5547932393833611,0.7157853967649626,0.6151521844001134
Whic Carolina Panthers running back was waived?,DeAngelo Williams,"According to the context, DeAngelo Williams was waived by the Carolina Panthers.",3,0.2857142857142857,0.6876085418408662,0.6312498815875859,0.5550841846101503,0.6566627677743903,0.5763230953871248
Which Carolina Panthers wide receiver suffered a torn ACL before the season began?,Kelvin Benjamin,"There is no mention of the Carolina Panthers or any of their players in the provided context. The text only discusses the Denver Broncos and their players, including Peyton Manning. Therefore, it is not possible to answer this question based on the provided context.",3,0.0,0.6488932564827351,0.6943792743649856,0.5351791329622263,0.720385509424948,0.5763230953871248
How many Panthers players were chosen for the 2015 season's Pro Bowl?,Ten,"According to the provided context, Ten players from the Carolina Panthers were selected to the Pro Bowl in the 2015 season.",3,0.0909090909090909,0.5860886298559925,0.6679635111321159,0.52790185219125,0.7029418741336068,0.5526645373977424
How many yards did Newton throw for in 2015?,"3,837","Based on the context provided, there is no information about Newton's passing yards in 2015. The text only mentions his performance in the post-season, where he completed 18 of 41 passes for 265 yards with one interception. It does not provide any information about his regular season statistics or total passing yards for the year 2015.",3,0.0,0.48834770141066647,0.7018309301771245,0.490704168321943,0.7314112528543508,0.5205357774274968
How many points did Carolina lead the NFL in scoring for offensive plays?,500,"According to the context, Carolina led the NFL in scoring with 500 points.",3,0.14285714285714288,0.6342416890972098,0.7202767092620217,0.40784586023892416,0.7294308573155986,0.43401150294492435
How many Pro Bowlers were on the Panthers offense?,six,"According to the text, six players from the Panthers offense were selected to the Pro Bowl. These players are:

1. Cam Newton (quarterback)
2. Greg Olsen (tight end)
3. Emmanuel Sanders (wide receiver)
4. Owen Daniels (tight end)",3,0.05128205128205127,0.5672060068633171,0.6961447394453156,0.4529055050832862,0.7012274006869339,0.4587424344277923
How many Panthers defense players were selected for the Pro Bowl?,four,"According to the context, four Panthers defensive players were selected for the Pro Bowl:

1. Kawann Short
2. Thomas Davis
3. Luke Kuechly
4. Kurt Coleman",3,0.07407407407407407,0.665836960439599,0.7429766852150843,0.4646330401369115,0.7624416872931088,0.4732613255519365
How many interceptions did Josh Norman score touchdowns with in 2015?,two.,"According to the context, Josh Norman had four interceptions, two of which were returned for touchdowns. Therefore, he scored touchdowns with 2 interceptions in 2015.",3,0.07692307692307693,0.44616302665087093,0.7425208419620039,0.4629198155211854,0.7542621404027161,0.4956821081318342
How many tackles did Luke Kuechly register?,118,"According to the text, Luke Kuechly led the team in tackles with 118.",3,0.14285714285714288,0.5914322334367106,0.6921463714480013,0.41803695599443585,0.7091614436704714,0.44111759805585726
How old was Manning at the beginning of the 2015 season?,39,"According to the context, Manning turned 39 in the 2015 off-season. Therefore, he was 38 years old at the beginning of the 2015 season.",3,0.07999999999999999,0.5633467506449101,0.6729804285869009,0.429990448030299,0.7237897383555154,0.48775845180821265
Who did the Broncos play in the last week of the regular season?,San Diego Chargers,"The context does not provide information about who the Broncos played in the last week of the regular season. It only mentions their record (12-4) and their performance in the NFC Championship Game and Super Bowl 50, but it does not specify their opponents in the regular season.",3,0.0,0.5700277852440793,0.6930657323335215,0.6236557997128181,0.7223753046093756,0.6882980426419264
What was the first team Peyton Manning began playing for?,Indianapolis Colts,"There is no mention of Peyton Manning in the provided context. The text only talks about Harvard and Yale universities, their athletic rivalry, and a brief history of football. It does not mention Peyton Manning at all.",3,0.0,0.6844566826097159,0.6645780917043999,0.5878985840255231,0.6661130199925438,0.6155241066303465
What was Manning's passer rating at the end of the season?,67.9,"The context does not provide information about Manning's passer rating at the end of the season. The text only mentions his performance in a specific game, stating that he finished the game 13 of 23 for 141 yards with one interception and zero touchdowns.",3,0.0,0.4421809024587259,0.6942688078618032,0.46836251819925206,0.716252454991101,0.4814335316857096
What Denver player caught the ball 76 times in the 2015 season?,Emmanuel Sanders,"According to the context, Emmanuel Sanders caught 76 passes for 1,135 yards and six scores.",3,0.23529411764705882,0.6213526201132875,0.706334480726824,0.5638438346382884,0.7340328886248142,0.6179534060068886
How many interceptions did manning have in 2015?,17,"According to the text, Manning led the NFL in interceptions, but it does not specify how many. It only mentions that Kurt Coleman, a player on the team, had seven interceptions and Manning had four passes intercepted by others.",3,0.0,0.45015401904318536,0.6687617472852367,0.4172013479780987,0.684305286350807,0.45198014245703017
What is the position Derek Wolfe plays currently? ,Defensive ends,"The context does not provide any information about Derek Wolfe or his current position. The text only talks about chloroplasts and satellite broadcasting. Therefore, I cannot answer the question based on the provided context.",3,0.0,0.4149904038642148,0.6134121414783799,0.5474314797258972,0.6176913066307623,0.7035144232606843
Who forced four fumbles for the Broncos in the 2015 season?,Von Miller,"According to the context, Von Miller was the one who forced four fumbles for the Broncos in the 2015 season.",3,0.18181818181818182,0.589353360376911,0.6630422603881705,0.5553023936535496,0.6705455161820688,0.584088585958176
How many points did the Broncos defense allow their opponents to get?,296,"Based on the provided context, there is no information about the Broncos' defense allowing points to their opponents. The passage only discusses the Panthers' defense and the game between the Panthers and the Broncos, but does not provide any statistics or details about the Broncos' defensive performance. Therefore, it is impossible to determine how many points the Broncos defense allowed their opponents to get based on this context alone.",3,0.0,0.369716610340748,0.6897186301926972,0.3857864806781259,0.7011293652601541,0.3931484032294733
How many turnovers did the Panthers force during the NFC Championship game?,seven,"According to the context, the Panthers forced two turnovers:

1. Ealy knocked the ball out of Manning's hand as he was winding up for a pass, and then recovered it for Carolina on the 50-yard line.
2. Miller stripped the ball away from Newton, and after several players dove for it, it took a long bounce backwards and was recovered by Ward, who returned it five yards to the Panthers 4-yard line.",3,0.0,0.36302808013125426,0.695584189058378,0.4102543710558669,0.6978687018438153,0.44389917640885335
How many yards did the Panthers get for the division championshipt game?,487,"According to the text, the Panthers racked up 487 yards in their NFC Championship Game against the Arizona Cardinals.",3,0.1,0.5567520966975743,0.7319176351387214,0.4231299441914235,0.7463936976351259,0.4774439054053307
How many times did Arizona turn the ball over in the NFC Championship?,seven,"The context does not mention Arizona or the NFC Championship. It appears to be describing a game between Denver (Broncos) and Carolina (Panthers). Therefore, the answer is zero - there is no mention of Arizona turning the ball over in this passage.",3,0.0,0.3913416968886712,0.6736812043581596,0.39119589541837113,0.6791133051971103,0.40553648793843894
How much time remained on the clock when the Broncos made the interception that clinched the AFC Championship Game?,17 seconds,"According to the context, the Panthers took the ball back after the interception and had to punt. After a Denver punt, Carolina drove to the Broncos 45-yard line. But with 11 seconds left, Newton was sacked by DeMarcus Ware as time expired in the half.

So, there were 1:55 minutes remaining on the clock when the Broncos made the interception that clinched the AFC Championship Game.",3,0.029411764705882356,0.49176286740185704,0.71398798573016,0.4237929442846795,0.7370851457881789,0.4529186508400034
What was the final score of the AFC Championship Game?,20–18,"There is no mention of an AFC Championship Game in the provided context. The text appears to be discussing a process related to obtaining registration for a vehicle or driver, and does not contain any information about sports or scores. Therefore, I cannot answer this question based on the provided context.",3,0.0,0.4497157301376492,0.6655308107701051,0.4658753873077708,0.6813302767351659,0.5033628833097199
Who won Super Bowl XLIX?,New England Patriots,"I'm not seeing any information about Super Bowl XLIX in this context, which appears to be about a university. Therefore, I can't answer the question based on the provided context.",3,0.0,0.6281549722964291,0.6974519358611234,0.9012024511090981,0.7031506033410859,0.9017450997354391
What injury did Thomas Davis suffer during the playoff games?,broken arm,"According to the context, Thomas Davis suffered a broken arm during the NFC Championship Game.",3,0.23529411764705882,0.7644400026679082,0.7056917366459611,0.4970057812993906,0.7338628236798748,0.5662610483817921
"What injury did Thomas Davis suffer from repeatedly, for a total of three times, during his career?",ACL tears,"There is no mention of Thomas Davis in the provided context. The text only talks about Peyton Manning and Nikola Tesla, so it's not possible to answer this question based on the given information.",3,0.0,0.5001953169066142,0.6759557564146365,0.5103671965196995,0.681577306021072,0.5309987063341022
How many years had Thomas Davis played in the league when he broke his arm during the NFC Championship game?,11,"According to the text, Thomas Davis had already overcome three ACL tears in his career, and then went on to break his arm. Therefore, he had played for at least 11 years before breaking his arm.",3,0.05405405405405406,0.5075998307819126,0.7029832950331008,0.45348105846830106,0.7347007893920706,0.4903731974985947
How old was Manning when he played Super Bowl 50?,39.,"According to the context, Peyton Manning is mentioned as being 39 years old, which is stated as the oldest quarterback ever to play in a Super Bowl. Since this information is provided about his age during Super Bowl XXXIII, it can be inferred that Manning was also 39 years old when he played Super Bowl 50.",3,0.03508771929824561,0.5920446583682886,0.6917443032888305,0.4681439606207473,0.7006660514490815,0.5050932702719152
Who is the oldest quarterback to play in a Super Bowl?,Peyton Manning,"According to the context, Peyton Manning is the oldest quarterback ever to play in a Super Bowl at age 39.",3,0.18181818181818182,0.5653376322662355,0.7926335736090827,0.5428276359281186,0.837346623622221,0.5485889147923091
Who has the record of being the oldest quarter back in any Super Bowl game?,Peyton Manning,"According to the context, Peyton Manning holds the record for being the oldest quarterback ever to play in a Super Bowl at age 39.",3,0.15384615384615385,0.5853962779899115,0.7192779697921875,0.5428276359281186,0.7511855809881836,0.5485889147923091
Who was the number two draft pick for 2011?,Von Miller,"There is no mention of the number two draft pick for 2011 in the provided context. The text only mentions that Newton was picked first in 2011 and Von Miller was picked by Denver, but it does not provide information about who was the second overall pick in the 2011 NFL draft.",3,0.07407407407407407,0.5691156334067756,0.6723356511424567,0.5331786318685019,0.6998900487549032,0.5755595693309714
How old was Newton during Super Bowl 50?,26,"There is no mention of Newton or his age in the provided context, so it's not possible to answer this question based on the information given. The names mentioned are Noble, Peyton Manning, and John Elway, but there is no mention of a person named Newton.",3,0.0,0.4407556637486742,0.6887754209837852,0.4414741713360155,0.7297042346422795,0.45127477199769905
When was Newton the first selection in the NFL Draft?,2011,"There is no mention of Newton or the NFL Draft in the provided context. The text only discusses Harvard University, the Massachusetts legislature, and the Scottish Parliament. Therefore, it is not possible to answer this question based on the provided context.",3,0.0,0.4446377157037089,0.6555734490568866,0.45743843944770474,0.6607279881073779,0.4748602811700991
In what Super Bowl did Rivera play?,Super Bowl XX,"Based on the provided context, it seems that there is no information about a specific Super Bowl or player named Rivera. The text appears to be incomplete or lacking relevant details. Therefore, I cannot provide an answer to this question based on the given context.",3,0.08333333333333334,0.6278482985155103,0.7168752819280565,0.9017450997354391,0.7168752819280566,0.9017450997354391
Who was the Panthers head coach for the 2015 season?,Rivera,The context does not mention the Panthers' head coach for the 2015 season. It only talks about the Broncos' coaching changes and their Super Bowl 50 victory.,3,0.0,0.5403330798188348,0.6160556441591027,0.5250174692262592,0.6352232366063892,0.54401138850277
Who was replaced by Kubiak in Super Bowl XXIV?,Elway,"There is no mention of Kubiak or Super Bowl XXIV in the provided context. The text only talks about ""Sky Three"" and dates, but doesn't provide any information about sports or football. Therefore, I cannot answer this question based on the provided context.",3,0.0,0.6915966215377596,0.7893285704048209,0.8580259021126692,0.791475265036924,0.9522070719559633
"Which kicker had a portion of the turf collapse, causing him to miss a field goal?",Justin Tucker,"According to the context, Baltimore Ravens kicker Justin Tucker was the one whose portion of the turf collapsed under him during a week 6 game earlier in the 2015 season, causing him to slip and miss a field goal.",3,0.09756097560975609,0.5289484687974386,0.6900177191024505,0.5214295383584849,0.7361150247655937,0.537839334012082
What was used to sod the Levi's Stadium for Super Bowl 50? ,hybrid Bermuda 419 turf,"Based on the provided context, there is no mention of the Levi's Stadium or Super Bowl 50. The text only talks about the Mongols and the Roman Catholic Church, so it's not possible to answer this question based on the given information.",3,0.0,0.40438043722749717,0.6689002531221359,0.4299992048214761,0.6825114705358112,0.456043080736514
What did a lot of players need to change during Super Bowl 50 because of the condition of the field?,their cleats,"According to the context, a lot of players needed to change their cleats during the game due to the poor condition of the turf.",3,0.15384615384615385,0.6873909158867721,0.7007052951914806,0.4782391758201514,0.7520918363167685,0.5197822679044983
What was the final score of Super Bowl XXXIII?,34–19,"There is no mention of Super Bowl XXXIII or any sports-related information in the provided context. The question appears to be unrelated to the given text, and I cannot provide an answer based on this context. If you meant to ask a different question, please feel free to rephrase it!",3,0.0,0.46427813118468025,0.6685027215321289,0.5570517228184063,0.687829046385297,0.6181270898328827
What team lost Super Bowl XXXIII?,Atlanta Falcons,"Based on the context provided, there is no mention of a specific team losing Super Bowl XXXIII. The text only mentions professional sports teams in Southern California, but does not provide information about any particular game or championship. Therefore, I cannot answer this question based on the provided context.",3,0.0,0.5479121159513779,0.6610077198728866,0.7860284385349715,0.6626030857338479,0.9503551054991906
What was Elway's final game as the Denver quarterback?,Super Bowl XXXIII,"According to the context, John Elway's final game as the Denver quarterback was Super Bowl XXXIII at age 38.",3,0.2727272727272727,0.6003990377225312,0.7126517258995868,0.6022532521367537,0.7185287659439584,0.630573417627533
What was the name of the hotel the Panthers chose to stay in during Super Bowl 50?,Santa Clara Marriott,"There is no information provided about the Panthers staying in a hotel during Super Bowl 50. The text only talks about Marco Polo's travels and his book ""Il milione"" (The Million). There is no mention of football, hotels, or Super Bowl 50.",3,0.0,0.5902656212554177,0.6252088288975172,0.6158648027556001,0.6272719329437952,0.7633708956023298
In what city's Marriott did the Broncos stay?,Santa Clara,"There is no mention of the Broncos or a Marriott hotel in the provided context. The text only talks about Warsaw, Poland, and its history. Therefore, I cannot answer this question based on the given information.",3,0.0,0.5832890478503047,0.7194450039972947,0.601936305825843,0.7317584775211805,0.6482425513477312
Where did the Broncos practice for the Super Bowl?,Stanford University,"The context does not mention the Broncos or the Super Bowl, so there is no answer to this question based on the provided text.",3,0.0,0.7074267107597382,0.7136105276437735,0.7758605099892043,0.7154685851602597,0.9057080506715922
"If Roman numerals were used in the naming of the 50th Super Bowl, which one would have been used?",L,"According to the context, if Roman numerals were used in the naming of the 50th Super Bowl, it would have been known as ""Super Bowl L"".",3,0.07407407407407407,0.58977413106663,0.6943842260788271,0.6102991631806661,0.7099664769134142,0.7492120813245746
In what year was it declared that no Roman numerals would be used in the name of the 50th Super Bowl?,2014,"According to the context, it was announced on June 4, 2014, that there would be a temporary suspension of using Roman numerals for the naming of the 50th Super Bowl.",3,0.06451612903225806,0.5795119831809814,0.6923526180999976,0.5107013551945802,0.6999183926370234,0.5313422449583722
"Which Super Bowl, after the 50th one, will begin have Roman numerals in the title again?",Super Bowl LI,"According to the context, Super Bowl LI (51) will be the first Super Bowl to use Roman numerals again.",3,0.2727272727272727,0.6191611494586706,0.7058363193082555,0.5957318239500111,0.7506911597364898,0.6160702729661013
