question,ground_truth,answer,num_contexts,rouge_l,semantic_similarity,ctx_question_sim,ctx_ground_truth_sim,best_ctx_question_sim,best_ctx_gt_sim
Super Bowl 50 decided the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The question is based on the context provided in the given text, which only mentions that Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The answer is that it was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.5238095238095238,0.8443499925516537,0.7551587798227279,0.7969004048769522,0.8047950946107483,0.8814848875863452
What year did the Denver Broncos secure a Super Bowl title for the third time?,"[""2015"", ""2016"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The Denver Broncos secured a Super Bowl title for the third time in 2016, as they defeated the Carolina Panthers in Super Bowl 50.",3,0.17391304347826086,0.7649390025613226,0.7074510795989059,0.7114399880350973,0.7202229863756635,0.8814848875863452
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place in Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.6153846153846153,0.7856412671523608,0.7795649367588501,0.6382462185506501,0.8200370807839799,0.7500243820929593
What stadium did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.7,0.7894837007208806,0.7807363399427767,0.6690185902360497,0.8138093466837643,0.7500243820929593
What was the final score of Super Bowl 50? ,"[""24–10"", ""24–10"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The final score of Super Bowl 50 was 24-10 in favor of the Denver Broncos.,3,0.15,0.7731938192452146,0.8033055972504446,0.690363988507722,0.8675431906051438,0.7921331303830286
"What month, day and year did Super Bowl 50 take place? ","[""February 7, 2016"", ""February 7, 2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.7906976744186046,0.878602543520119,0.7416860779799954,0.6370285838874671,0.8000939475913559,0.7500243820929593
What year was Super Bowl 50?,"[""2015"", ""2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.7906976744186046,0.878602543520119,0.7600802350146846,0.582033350029257,0.8482926351008061,0.7500243820929593
What team was the AFC champion?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The American Football Conference (AFC) champion Denver Broncos won the Super Bowl 50.,3,0.5789473684210525,0.8192267508363225,0.6926687806573281,0.7444765706793578,0.7063060458143503,0.7921331303830286
What team was the NFC champion?,"[""Carolina Panthers"", ""Carolina Panthers"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The American Football Conference (AFC) champion was the Carolina Panthers, who defeated the National Football Conference (NFC) champion Denver Broncos in Super Bowl 50 to earn their third Super Bowl title.",3,0.7142857142857142,0.9042264409399932,0.6935493138728109,0.76822936539055,0.7004458235005608,0.8135893792428792
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The answer to the question is Denver Broncos.,3,0.4,0.755659610859382,0.7903849529010932,0.690363988507722,0.862764166569432,0.7921331303830286
Super Bowl 50 determined the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The question only asks about the year of Super Bowl 50, which was played in February 2016.",3,0.20512820512820512,0.7169703238265835,0.7557177208681641,0.7969004048769522,0.8077116445763062,0.8814848875863452
Which team won Super Bowl 50.,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","Answer based on the context provided:

Super Bowl 50 was won by the Denver Broncos, who defeated the Carolina Panthers in a close game with a final score of 24-10. The previous record for lowest total yards in a Super Bowl was set by Baltimore Ravens in Super Bowl XXXV, with 244 yards gained by the Ravens against the Pittsburgh Steelers. Only seven other teams have ever won fewer than 200 yards in a Super Bowl, and all of them lost.",3,0.16981132075471697,0.6877274306806229,0.8014001927943414,0.690363988507722,0.8705061368493493,0.7921331303830286
Where was Super Bowl 50 held?,"[""Santa Clara, California."", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 was held at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",3,0.717948717948718,0.7867091765438681,0.7762766124645083,0.6690185902360497,0.8148199994178295,0.7500243820929593
The name of the NFL championship game is?,"[""Super Bowl"", ""Super Bowl"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The name of Super Bowl 50 was announced as ""Super Bowl XLIX"" by CBS during the telecast.",3,0.25641025641025644,0.7019556839025527,0.6945523506158312,0.748479421713243,0.7402019423051688,0.8814848875863452
What 2015 NFL team one the AFC playoff?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The 2015 NFL team that made it to the AFC Championship Game was the Denver Broncos.,3,0.2222222222222222,0.7402909000071437,0.6735703306737428,0.7444765706793578,0.7051597071371258,0.7921331303830286
