question,ground_truth,answer,num_contexts,rouge_l,semantic_similarity,ctx_question_sim,ctx_ground_truth_sim,best_ctx_question_sim,best_ctx_gt_sim
What day was the Super Bowl played on?,"[""February 7, 2016"", ""February 7"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The Super Bowl played on Super Bowl Opening Night, which was moved to Monday evening and re-branded as Super Bowl Opening Night.",3,0.1395348837209302,0.45024039757597734,0.6264869756197208,0.42111662795316346,0.6715601243641715,0.5031423578347407
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",Answer: The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers to earn their third Super Bowl title.,3,0.96,0.963730755983284,0.7494526658474358,0.5806313633418493,0.8272429064774242,0.7834518735682293
What venue did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team.",3,0.24657534246575344,0.5220117026723055,0.6815024124850417,0.4457493248027869,0.7034396444080273,0.5193081687961884
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place in Miami, Florida.",3,0.06896551724137931,0.4631114914167398,0.6876865252492896,0.35893040891042394,0.7278866566797008,0.4849190814921769
"If Roman numerals were used, what would Super Bowl 50 have been called?","[""Super Bowl L"", ""L"", ""As this was the 50th Super Bowl, the league emphasized the \""golden anniversary\"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as \""Super Bowl L\""), so that the logo could prominently feature the Arabic numerals 50.""]","Based on the given context, the question is asking if the NFL's decision to temporarily suspend the practice of branding Super Bowl games with Roman numerals and using Arabic numerals for Super Bowl 50 as opposed to Super Bowl L will be reinstated. The answer is that the league announced that Super Bowl 50 would be called ""Super Bowl LI"" instead of ""Super Bowl L.""",3,0.2975206611570248,0.7335334899068503,0.7170904462803117,0.8210401619442235,0.7865551643623663,0.9474432199595049
Super Bowl 50 decided the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","Question: Super Bowl 50 was an American football game to determine the NFC champion for the 2015 season, not the Super Bowl itself.",3,0.711111111111111,0.8963406189173049,0.7079953403454865,0.7455769911264744,0.7448162678147913,0.9308104297857184
What year did the Denver Broncos secure a Super Bowl title for the third time?,"[""2015"", ""2016"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]","The Broncos secured their third Super Bowl title for the 2016 season, defeating the Carolina Panthers in Super Bowl 50.",3,0.23809523809523808,0.5429376343008303,0.7277903859636402,0.4883444676455671,0.7850277373803627,0.5154216621309692
What city did Super Bowl 50 take place in?,"[""Santa Clara"", ""Santa Clara"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place in Charlotte, North Carolina.",3,0.06666666666666667,0.46430585988063766,0.6876865252492896,0.35893040891042394,0.7278866566797008,0.4849190814921769
What stadium did Super Bowl 50 take place in?,"[""Levi's Stadium"", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]",The answer is Super Bowl XLIV took place in San Francisco's Levi's Stadium.,3,0.2666666666666667,0.6905372095097576,0.681566408059695,0.4457493248027869,0.6933019437321397,0.5193081687961884
What was the final score of Super Bowl 50? ,"[""24–10"", ""24–10"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The final score of Super Bowl 50 was Carolina Panthers 24, Denver Broncos 10.",3,0.15384615384615383,0.6588684580390954,0.6814191668511805,0.6565675607395293,0.7933504803924099,0.7834518735682293
"What month, day and year did Super Bowl 50 take place? ","[""February 7, 2016"", ""February 7, 2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place on February 7, 2016, in the United States.",3,0.375,0.5433489706592879,0.6628263696183997,0.3039857989592087,0.6957248793709707,0.320085251638531
What year was Super Bowl 50?,"[""2015"", ""2016"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 took place in 2015, not in 2021 as stated in the given context.",3,0.11764705882352941,0.38501388465924324,0.7468191625347371,0.3039857989592087,0.8099525676382813,0.320085251638531
What team was the AFC champion?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The AFC champion was not ""wearing white"" as a designated home team in the Super Bowl. The only other AFCA champion to have worn white as the designated home team in the Super Bowl was the New England Patriots in 2017.",3,0.24242424242424243,0.45251066721439365,0.6568794539404883,0.5376063406304382,0.6778399328467251,0.5842659816746455
What team was the NFC champion?,"[""Carolina Panthers"", ""Carolina Panthers"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The Panthers were the NFC champion.,3,0.25806451612903225,0.657979939743329,0.6229607747569011,0.624940879224367,0.6395094588308823,0.6761118744421999
Who won Super Bowl 50?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers to earn their third Super Bowl title in Super Bowl 50.,3,0.9056603773584904,0.9678541990965993,0.7494526658474358,0.5806313633418493,0.8272429064774242,0.7834518735682293
Super Bowl 50 determined the NFL champion for what season?,"[""2015"", ""the 2015 season"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]",Question: Super Bowl 50 was an American football game to determine the NFC (National Football Conference) champion for the 2015 season.,3,0.7906976744186046,0.9122410510282877,0.7165248733080428,0.7455769911264744,0.7484268719863183,0.9308104297857184
Which team won Super Bowl 50.,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]",Answer: The Denver Broncos won Super Bowl 50.,3,0.4,0.6821367529125563,0.7530138734266786,0.5806313633418493,0.7716697392127096,0.7834518735682293
Where was Super Bowl 50 held?,"[""Santa Clara, California."", ""Levi's Stadium"", ""The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.""]","Super Bowl 50 was hosted in the South Florida/Miami area, specifically at Super Bowl XLIV in 2010, which took place at the Los Angeles Memorial Coliseum in Los Angeles, California.",3,0.23529411764705882,0.4694025875808559,0.6984902160329209,0.36666471334522366,0.7407102507405353,0.508121994796576
The name of the NFL championship game is?,"[""Super Bowl"", ""Super Bowl"", ""Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.""]",The name of the NFL championship game is Super Bowl 50.,3,0.3076923076923077,0.7883294539706716,0.5869840975710572,0.750079588380619,0.6340040899373787,0.9308104297857184
What 2015 NFL team one the AFC playoff?,"[""Denver Broncos"", ""Denver Broncos"", ""The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title.""]","The 2015 NFL team that won the American Football Conference (AFC) playoffs was the Denver Broncos, who defeated the Carolina Panthers in Super Bowl 50.",3,0.52,0.7279576723306681,0.6259884989528959,0.6347131095425375,0.6343256826189047,0.7834518735682293
